chr1	134235430	-
chr1	134235426	-
chr1	9299729	-
chr1	25829706	-
chr1	58713285	+
chr1	33669757	-
chr1	125676995	+
chr1	75506451	-
chr1	184557690	-
chr1	193035697	-
chr1	176275311	-
chr1	176213941	-
chr1	167689557	+
chr1	11414104	+
chr1	10719942	-
chr1	13660508	-
chr1	20951625	+
chr1	32172805	+
chr1	39847329	-
chr1	36709924	-
chr1	38821214	-
chr1	46066737	+
chr1	42952871	+
chr1	53706783	-
chr1	54557683	-
chr1	55405945	+
chr1	59764278	+
chr1	61638823	+
chr1	73407568	-
chr1	71414909	-
chr1	74544285	-
chr1	69951614	+
chr1	69108058	-
chr1	69826969	+
chr1	72307420	+
chr1	73398967	+
chr1	80758552	-
chr1	86703803	+
chr1	89070461	+
chr1	88055410	+
chr1	88070778	+
chr1	84935082	-
chr1	93342787	-
chr1	106934448	+
chr1	104768818	+
chr1	106938956	+
chr1	109983736	+
chr1	115685136	+
chr1	124045558	-
chr1	118389057	+
chr1	132139684	-
chr1	129273303	+
chr1	131097542	-
chr1	127868772	+
chr1	135284083	-
chr1	139454772	+
chr1	140246256	+
chr1	136346103	-
chr1	146495665	+
chr1	146497686	+
chr1	149961283	-
chr1	143702683	-
chr1	152090319	-
chr1	155158702	+
chr1	152955100	+
chr1	157412594	-
chr1	158356259	-
chr1	160792937	-
chr1	165708093	-
chr1	170927582	-
chr1	175492544	-
chr1	181352627	+
chr1	179518002	-
chr1	180330475	+
chr1	182409166	+
chr1	177248766	-
chr1	189728267	+
chr1	186705991	-
chr1	187609005	+
chr1	185537335	+
chr1	188262837	+
chr1	190911769	-
chr1	195017398	+
chr1	3671497	-
chr1	5083172	+
chr1	5070284	-
chr1	5019425	-
chr1	4409240	-
chr1	6487230	+
chr1	6730050	+
chr1	9548045	+
chr1	9798129	+
chr1	10038217	+
chr1	10232669	-
chr1	9700208	-
chr1	9631091	-
chr1	10865873	-
chr1	10993464	+
chr1	11263962	+
chr1	12692429	+
chr1	12991134	-
chr1	13374082	-
chr1	12718544	+
chr1	14310198	-
chr1	15312451	+
chr1	16519301	-
chr1	16105881	+
chr1	16656864	-
chr1	15892721	-
chr1	17097888	-
chr1	18223563	-
chr1	19103021	+
chr1	20618056	-
chr1	21961941	-
chr1	22432842	-
chr1	22805723	-
chr1	23922288	-
chr1	24587436	-
chr1	24177609	+
chr1	31176434	+
chr1	31222655	-
chr1	34011824	+
chr1	33908224	+
chr1	34459745	+
chr1	34849958	+
chr1	36244301	-
chr1	36683182	-
chr1	36593331	-
chr1	36445238	-
chr1	37219260	+
chr1	37719810	-
chr1	37536258	-
chr1	36939526	-
chr1	37488604	-
chr1	37299892	+
chr1	37890410	-
chr1	38664954	-
chr1	37998009	+
chr1	39194271	+
chr1	39720988	-
chr1	39478746	-
chr1	39900912	+
chr1	40681711	+
chr1	40084767	+
chr1	40225079	+
chr1	42851232	+
chr1	43827707	-
chr1	43445750	+
chr1	44551670	+
chr1	44147743	+
chr1	45503281	-
chr1	51333778	-
chr1	50927522	+
chr1	51915973	-
chr1	52008243	+
chr1	52233231	-
chr1	52727317	-
chr1	53352698	-
chr1	53296995	-
chr1	54195033	-
chr1	54250682	+
chr1	54926386	-
chr1	55362706	-
chr1	55363468	-
