chr1	134212701	+
chr1	58752832	-
chr1	9289810	-
chr1	25886551	-
chr1	33726602	-
chr1	109057690	-
chr1	125942135	-
chr1	75503026	-
chr1	167718811	+
chr1	176102906	+
chr1	184495137	+
chr1	11404185	+
chr1	13650589	-
chr1	10710023	-
chr1	20941706	+
chr1	32229650	+
chr1	37776655	-
chr1	36740027	-
chr1	40862445	+
chr1	46123582	+
chr1	43990851	+
chr1	55462789	+
chr1	51390622	-
chr1	61685397	+
chr1	60803231	+
chr1	69998203	+
chr1	71461483	-
chr1	69154632	-
chr1	69873561	+
chr1	82836057	+
chr1	80755127	-
chr1	89110488	+
chr1	88051354	+
chr1	88051389	+
chr1	95408680	+
chr1	93355904	-
chr1	97564170	-
chr1	99666668	-
chr1	101669341	+
chr1	121733647	-
chr1	128389503	-
chr1	128727208	-
chr1	129999882	+
chr1	133176139	-
chr1	140516272	-
chr1	135260148	+
chr1	137481931	-
chr1	138364534	+
chr1	136312043	+
chr1	162723068	-
chr1	164670686	-
chr1	161453899	+
chr1	160292434	+
chr1	174056885	+
chr1	172019074	-
chr1	177422675	-
chr1	181448133	-
chr1	180336011	+
chr1	186669725	-
chr1	189432884	+
chr1	3661578	-
chr1	5060365	-
chr1	4399321	-
chr1	5073253	+
chr1	4847774	+
chr1	4848408	+
chr1	5009506	-
chr1	6477311	+
chr1	6720131	+
chr1	9621172	-
chr1	9788210	+
chr1	10028298	+
chr1	9999200	-
chr1	10983545	+
chr1	11254043	+
chr1	13364163	-
chr1	12981215	-
chr1	12708625	+
chr1	12682510	+
chr1	13117243	-
chr1	14300279	-
chr1	15302532	+
chr1	16509382	-
chr1	16095962	+
chr1	16646945	-
chr1	15882802	-
chr1	17087969	-
chr1	19093102	+
chr1	20608137	-
chr1	21230669	+
chr1	21952022	-
chr1	22812562	-
chr1	23929127	-
chr1	24685382	+
chr1	24184448	+
chr1	24594275	-
chr1	26744304	-
chr1	28837096	-
chr1	34068669	+
chr1	33964465	-
chr1	34858566	+
chr1	36568720	+
chr1	36818705	+
chr1	36996371	-
chr1	37486947	-
chr1	38721799	-
chr1	38014603	-
chr1	37921923	-
chr1	38186506	-
chr1	39535591	-
chr1	39251116	+
chr1	38955004	-
chr1	40281924	+
chr1	40496493	+
chr1	39957757	+
chr1	40323430	+
chr1	40738556	+
chr1	40497472	+
chr1	42751669	-
chr1	43502595	+
chr1	43155466	-
chr1	44175617	-
chr1	44608515	+
chr1	45560126	-
chr1	45852345	+
chr1	50984366	+
chr1	51972817	-
chr1	53353839	-
chr1	52901889	+
chr1	52687548	+
chr1	54307526	+
chr1	54251877	-
chr1	55084321	-
chr1	54983230	-
chr1	57028177	-
chr1	58169979	+
chr1	58449979	+
chr1	57902414	+
chr1	57831704	+
chr1	58042183	+
chr1	58643176	-
chr1	58052817	+
chr1	59293936	-
chr1	59294074	-
chr1	59151743	-
chr1	59030325	-
chr1	59313750	+
chr1	59573107	+
chr1	60237442	+
chr1	60155124	+
chr1	60400215	+
chr1	59821480	+
chr1	60623608	-
chr1	59969849	+
chr1	62749890	+
chr1	63492477	+
chr1	63733500	-
chr1	64737918	+
chr1	64579377	+
chr1	64167962	-
chr1	65003397	-
chr1	65233258	+
chr1	65357830	+
chr1	66864168	-
chr1	66991629	-
chr1	66515020	+
chr1	66221902	+
chr1	66981939	-
chr1	67169639	+
chr1	69732533	-
chr1	70772288	+
chr1	71699744	-
chr1	72258880	-
chr1	72871053	+
chr1	72747137	-
chr1	72583137	-
chr1	74171020	-
chr1	74172114	+
chr1	74590859	-
chr1	75232997	+
chr1	75233276	+
chr1	75121799	-
chr1	74838592	+
chr1	75371589	-
chr1	74982172	-
chr1	74708327	+
chr1	77511662	-
chr1	78193710	-
chr1	78507634	+
chr1	78306920	+
chr1	79855239	-
chr1	81073891	+
chr1	82583423	-
chr1	82313153	+
chr1	82583495	+
chr1	83404774	-
chr1	84692795	-
chr1	84835878	-
chr1	84281219	-
chr1	85196185	+
chr1	87546624	+
chr1	87942437	+
chr1	88600378	+
chr1	88998180	-
chr1	88479075	-
chr1	89223603	+
chr1	90031383	+
chr1	89652585	+
chr1	89516886	+
chr1	89999831	+
chr1	89470444	-
chr1	89223572	+
chr1	89967353	+
chr1	89951985	+
chr1	89991575	+
chr1	89749861	+
chr1	89406936	-
chr1	90303593	+
chr1	91911151	-
chr1	92049975	-
chr1	91351385	+
chr1	92895303	+
chr1	92740547	-
chr1	93041679	+
chr1	94044969	-
chr1	93698053	+
chr1	93437656	+
chr1	93437141	+
chr1	95270472	+
chr1	95132473	+
chr1	95651609	+
chr1	95949129	-
chr1	97918334	-
chr1	99024879	-
chr1	98894136	-
chr1	100317700	+
chr1	99992208	-
chr1	106665395	+
chr1	107560437	+
chr1	107253286	-
chr1	107560252	-
chr1	107677299	+
chr1	108610866	-
chr1	108068445	+
chr1	109425579	+
chr1	111880313	+
chr1	112873948	-
chr1	117581713	+
chr1	120285634	+
chr1	121401358	-
chr1	120950195	-
chr1	121545576	-
chr1	122167658	-
chr1	122161856	-
chr1	122017763	+
chr1	123327643	+
chr1	123229156	-
chr1	123224338	-
chr1	127808790	-
chr1	127573572	+
chr1	129101562	+
chr1	129574597	-
chr1	129998984	-
chr1	129625989	+
chr1	130313992	-
chr1	130140757	+
chr1	131169880	+
chr1	132526182	-
chr1	132762353	+
chr1	133807034	+
chr1	133534890	+
chr1	133964638	-
chr1	133424565	+
chr1	133423937	-
chr1	134638373	-
chr1	134539434	-
chr1	134603902	-
chr1	134942588	+
chr1	134314029	+
chr1	135557956	-
chr1	136852516	-
chr1	136543257	+
chr1	137221389	+
chr1	137001852	-
chr1	137902918	-
chr1	138857024	-
chr1	138850206	-
chr1	140071881	-
chr1	140860285	+
chr1	141273652	-
chr1	140864297	+
chr1	141276028	+
chr1	142142833	+
chr1	142552978	-
chr1	145624180	-
chr1	145549813	-
chr1	145487826	+
chr1	146024501	-
chr1	148342795	+
chr1	148344816	+
chr1	151808413	-
chr1	152313294	-
chr1	152166546	+
chr1	152193900	-
chr1	152840564	-
chr1	153275564	-
chr1	153937449	-
chr1	153418502	+
chr1	153602503	+
chr1	154655019	+
chr1	154246996	+
chr1	154802230	+
chr1	154472240	-
chr1	155334789	-
chr1	157005832	+
chr1	156573049	-
chr1	157264573	-
chr1	157405249	+
chr1	158135155	-
chr1	158233478	-
chr1	157820384	-
chr1	158869756	-
chr1	158869517	-
chr1	159342725	-
chr1	158604469	-
chr1	160887568	-
chr1	161162456	+
chr1	162143022	-
chr1	161974510	+
chr1	162008115	-
chr1	162008048	-
chr1	162281701	-
chr1	162908736	+
chr1	163061609	-
chr1	164408164	-
chr1	164408160	-
chr1	164914621	-
chr1	166045394	+
chr1	166237805	+
chr1	165709809	+
chr1	167124563	-
chr1	167390593	-
chr1	167225896	+
chr1	168168874	-
chr1	168427718	-
chr1	168058028	-
chr1	167932764	-
chr1	169215257	-
chr1	168931547	+
chr1	169619688	+
chr1	170362388	-
chr1	171461594	-
chr1	172519979	-
chr1	172236462	-
chr1	172105076	-
chr1	172797901	-
chr1	172487240	-
chr1	173275829	+
chr1	173144100	+
chr1	173769827	+
chr1	174451260	+
chr1	176029590	+
chr1	175912974	-
chr1	175350734	+
chr1	176431955	+
chr1	176851949	-
chr1	177622720	-
chr1	178144072	-
chr1	178205442	-
chr1	177628723	+
chr1	179178897	-
chr1	178744942	+
chr1	179921565	+
chr1	179726639	-
chr1	180459255	+
chr1	181476659	+
chr1	182260606	+
chr1	181891219	+
chr1	183282758	+
chr1	182571464	+
chr1	183142108	-
chr1	183950110	-
chr1	183772531	-
chr1	184447613	-
chr1	184695036	+
chr1	185858339	+
chr1	186823427	-
chr1	187028046	+
chr1	187156037	+
chr1	188529870	-
chr1	189039389	+
chr1	189039324	-
chr1	190086716	+
chr1	189821705	+
chr1	191168070	-
chr1	191167231	-
chr1	191552146	+
chr1	191511964	-
chr1	191167582	-
chr1	192735648	-
chr1	193541902	+
chr1	193731405	-
chr1	193542273	+
chr1	193916444	-
chr1	193220919	-
chr1	194861891	-
chr1	194014753	+
chr1	194597412	-
chr1	195128187	+
chr1	196918441	-
chr1	196446022	+
chr1	197002908	-
chr1	4350394	-
chr1	4486493	-
chr1	4775806	-
chr1	4797973	+
chr1	5578573	+
chr1	5907478	-
chr1	6204742	+
chr1	6349411	+
chr1	7079000	+
chr1	9538126	+
chr1	9535488	+
chr1	9591347	+
chr1	9690289	-
chr1	9738462	-
chr1	9737728	+
chr1	9898718	+
chr1	9934198	-
chr1	9932623	-
chr1	9838361	+
chr1	10027978	-
chr1	9999210	-
chr1	10222750	-
chr1	13579944	-
chr1	13658851	+
chr1	13777009	-
chr1	14746046	-
chr1	14908942	-
chr1	15795738	+
chr1	16094513	-
chr1	16083121	-
chr1	16609366	-
chr1	16678536	+
chr1	16655271	+
chr1	16647632	+
chr1	17135453	+
chr1	17591981	+
chr1	17717497	+
chr1	18213644	-
chr1	18127131	-
chr1	18227523	-
chr1	18255218	-
chr1	19198994	+
chr1	19202134	+
chr1	20672849	+
chr1	20669090	+
chr1	20720985	+
chr1	20810293	-
chr1	20774350	-
chr1	20880702	+
chr1	20880553	-
chr1	21069289	-
chr1	21069305	-
chr1	21208711	+
chr1	21288392	-
chr1	21339757	+
chr1	21358411	+
chr1	21373636	+
chr1	23109091	-
chr1	23279107	+
chr1	23298539	+
chr1	23390013	-
chr1	23768764	+
chr1	24107179	-
chr1	24012478	-
chr1	25334798	-
chr1	30920100	-
chr1	31006554	-
chr1	31006599	-
chr1	31279500	-
chr1	31321691	+
chr1	31279683	+
chr1	31233279	+
chr1	32577843	-
chr1	32604137	-
chr1	33726668	+
chr1	33776740	+
chr1	33777263	+
chr1	33814594	-
chr1	33895758	-
chr1	33871271	-
chr1	34496673	+
chr1	34496516	-
chr1	34555274	+
chr1	34516590	+
chr1	34592492	+
chr1	34490043	-
chr1	34693054	-
chr1	34617787	-
chr1	34636537	+
chr1	34906803	+
chr1	34899894	-
chr1	36125244	+
chr1	36301146	-
chr1	36364577	+
chr1	36426025	-
chr1	36330269	-
chr1	36528441	+
chr1	36502083	-
chr1	36604045	-
chr1	36650176	-
chr1	36615225	-
chr1	36592573	-
chr1	36766769	-
chr1	36748331	+
chr1	36771382	+
chr1	37276105	+
chr1	37426065	+
chr1	37356737	+
chr1	37593103	-
chr1	37545449	-
chr1	37487016	+
chr1	37947397	+
chr1	37947255	-
chr1	37973337	-
chr1	37929050	+
chr1	38054854	+
chr1	38054052	-
chr1	38878059	-
chr1	39044658	+
chr1	38995993	+
chr1	39424695	+
chr1	39592646	+
chr1	39605684	-
chr1	39708026	-
chr1	39634191	-
chr1	39777833	-
chr1	39904174	-
chr1	39862176	-
chr1	40141612	+
chr1	40142695	-
chr1	40381471	+
chr1	40522465	+
chr1	40522396	+
chr1	40572206	+
chr1	40522850	+
chr1	40637071	+
chr1	40847501	-
chr1	41238096	-
chr1	42757180	+
chr1	42753990	+
chr1	42908077	+
chr1	43009716	+
chr1	43155554	+
chr1	43220805	-
chr1	43787446	+
chr1	43884552	-
chr1	44159232	-
chr1	44076850	-
chr1	44275775	-
chr1	44176812	+
chr1	44204588	+
chr1	44801793	-
chr1	45368382	+
chr1	45982438	-
chr1	46069107	-
chr1	46087281	-
chr1	46910353	-
chr1	51345969	+
chr1	51535242	-
chr1	52065087	+
chr1	52290075	-
chr1	52176465	+
chr1	52176281	+
chr1	52557291	-
chr1	52784161	-
chr1	52874531	-
chr1	53009683	-
chr1	53118506	+
chr1	53244460	-
chr1	53353938	+
chr1	53409542	-
chr1	53370506	+
chr1	53842058	-
chr1	54495814	-
chr1	54614525	-
chr1	55144775	-
chr1	55109613	+
chr1	55144991	+
chr1	55188088	+
chr1	55294020	+
chr1	55283625	-
chr1	55420312	-
chr1	55419550	-
chr1	56694294	-
chr1	57028312	+
chr1	57271839	-
chr1	57463391	+
chr1	57434463	+
chr1	57463517	-
chr1	57434387	-
chr1	58026367	-
chr1	58026927	-
chr1	58086812	+
chr1	58267240	+
chr1	58335169	+
chr1	58561762	-
chr1	58480931	-
chr1	58504476	+
chr1	58502329	-
chr1	58558259	-
chr1	58643442	+
chr1	58709484	+
chr1	58770129	+
chr1	58852217	+
chr1	58859345	+
chr1	59030414	+
chr1	59220232	-
chr1	59218479	-
chr1	59176649	-
chr1	59176939	-
chr1	59538990	+
chr1	59748801	+
chr1	59761651	+
chr1	59727677	-
chr1	59741849	+
chr1	60099930	-
chr1	60154977	-
chr1	60154750	-
chr1	60155343	-
chr1	60466462	+
chr1	60965868	+
chr1	61034757	+
chr1	61435275	+
chr1	62841305	-
chr1	63160840	-
chr1	63225596	+
chr1	63223395	-
chr1	63260782	-
chr1	63223404	+
chr1	63319842	+
chr1	63776891	-
chr1	63777198	+
chr1	64011300	+
chr1	64663741	-
chr1	64737232	-
chr1	64784323	-
chr1	65110013	-
chr1	65120094	-
chr1	65128840	-
chr1	65079321	-
chr1	65120078	-
chr1	65097736	-
chr1	65169766	-
chr1	65225715	-
chr1	65233052	-
chr1	65149936	-
chr1	65973095	+
chr1	66747466	+
chr1	66909840	-
chr1	67085445	-
chr1	67085407	-
chr1	71149545	-
chr1	71603729	+
chr1	71699908	+
chr1	71934685	+
chr1	72051768	-
chr1	72330946	+
chr1	72330887	-
chr1	72353994	+
chr1	72629824	+
chr1	72757833	+
chr1	72921438	-
chr1	73062472	-
chr1	73062609	+
chr1	73071159	+
chr1	73454142	-
chr1	73445541	+
chr1	74283123	+
chr1	74241204	-
chr1	74200567	+
chr1	74331311	-
chr1	74440883	+
chr1	74421776	+
chr1	74350909	-
chr1	74379183	+
chr1	74325173	+
chr1	74438182	+
chr1	74331607	+
chr1	74408681	+
chr1	74552633	+
chr1	74455957	+
chr1	74634601	-
chr1	74590933	+
chr1	74589462	+
chr1	74647970	-
chr1	74634934	+
chr1	74648028	+
chr1	74795528	-
chr1	74760147	+
chr1	74818465	+
chr1	74947294	-
chr1	74901602	+
chr1	74931981	-
chr1	74939708	-
chr1	74998224	-
chr1	75165219	+
chr1	75165308	+
chr1	75139359	+
chr1	75176856	-
chr1	75188708	+
chr1	75138941	-
chr1	75215827	-
chr1	75207403	+
