chr1	67163157	-
chr1	50286272	+
chr1	16812568	-
chr1	8800285	-
chr1	8406333	-
chr1	58785033	-
chr1	42156964	-
chr1	117404471	+
chr1	75849386	-
chr1	100590610	+
chr1	92268120	+
chr1	184532027	+
chr1	167822392	-
chr1	184611079	-
chr1	243200253	+
chr1	243199906	+
chr1	243199793	+
chr1	226462483	+
chr1	2975601	+
chr1	6343350	-
chr1	6368469	-
chr1	6376412	-
chr1	6767970	+
chr1	6341590	-
chr1	1971768	+
chr1	2026014	+
chr1	1994945	+
chr1	1995284	+
chr1	15725938	+
chr1	12600406	-
chr1	10457589	+
chr1	20985767	-
chr1	22909917	+
chr1	18830086	+
chr1	19998996	-
chr1	17738916	+
chr1	22011344	+
chr1	17779634	+
chr1	31485320	-
chr1	29381223	-
chr1	32489426	+
chr1	40903910	-
chr1	35507154	+
chr1	37752950	-
chr1	36702626	-
chr1	43945804	+
chr1	50262212	-
chr1	46041871	+
chr1	43005341	-
chr1	48235148	-
chr1	54644566	-
chr1	52380633	+
chr1	58488798	-
chr1	51340493	+
chr1	54644679	-
chr1	53476869	+
chr1	59535212	+
chr1	64983365	+
chr1	59548337	+
chr1	66031443	+
chr1	66030780	+
chr1	62926556	-
chr1	72520864	-
chr1	74436483	+
chr1	71319559	-
chr1	69998445	+
chr1	71284776	+
chr1	68070558	+
chr1	76312976	+
chr1	77520249	+
chr1	77520874	+
chr1	91259652	-
chr1	89129888	-
chr1	86394708	-
chr1	91260399	-
chr1	95355481	+
chr1	93317379	+
chr1	98159202	-
chr1	95356066	+
chr1	95330660	+
chr1	108309067	-
chr1	108032648	-
chr1	112333299	-
chr1	114273518	+
chr1	116320641	+
chr1	110108166	-
chr1	118529370	-
chr1	149955505	-
chr1	143751348	-
chr1	149955415	-
chr1	148936295	-
chr1	143706389	-
chr1	143706378	-
chr1	149955913	-
chr1	147843076	+
chr1	153109377	-
chr1	155281785	-
chr1	153098961	-
chr1	157246305	+
chr1	158335062	-
chr1	154147800	-
chr1	156229686	+
chr1	158335241	-
chr1	163592101	-
chr1	160306204	+
chr1	165754470	-
chr1	163592575	-
chr1	171950702	+
chr1	175400646	-
chr1	172395174	+
chr1	178190530	+
chr1	183392814	+
chr1	183392913	+
chr1	199259450	-
chr1	197173180	-
chr1	203447349	-
chr1	208568218	+
chr1	208568872	+
chr1	208569262	+
chr1	202387929	-
chr1	214963436	-
chr1	215045331	-
chr1	215179637	-
chr1	215179639	-
chr1	215316934	-
chr1	214663360	-
chr1	212843154	+
chr1	215871317	+
chr1	215329609	-
chr1	215329818	-
chr1	215377719	-
chr1	225572448	-
chr1	223183978	+
chr1	233879915	-
chr1	233880676	-
chr1	227545310	-
chr1	230717865	-
chr1	239587100	-
chr1	242147326	+
chr1	237858995	+
chr1	235272324	+
chr1	244737266	-
chr1	244647336	-
chr1	245401940	-
chr1	655593	-
chr1	1437385	+
