chr1	67210767	+
chr1	33585994	+
chr1	48998526	-
chr1	16786583	+
chr1	8404226	+
chr1	25170814	+
chr1	92145899	-
chr1	100652477	-
chr1	184598154	+
chr1	175913966	-
chr1	151008188	+
chr1	226418860	-
chr1	2116833	+
chr1	6281252	-
chr1	3355184	+
chr1	1017197	-
chr1	7829765	+
chr1	23241822	+
chr1	22004791	-
chr1	20978003	+
chr1	29446557	+
chr1	28296854	-
chr1	31404352	-
chr1	26210676	-
chr1	32509471	+
chr1	27272886	+
chr1	29391732	+
chr1	35649200	-
chr1	39952809	+
chr1	36770956	+
chr1	33979608	-
chr1	46092975	-
chr1	45117395	+
chr1	48226199	-
chr1	44089342	+
chr1	53517288	+
chr1	50906934	-
chr1	57463578	-
chr1	54565415	+
chr1	52373627	-
chr1	55532031	-
chr1	61928459	+
chr1	60228401	+
chr1	65158740	+
chr1	63906440	-
chr1	66103175	+
chr1	66091916	+
chr1	66101110	+
chr1	66096094	+
chr1	62917474	+
chr1	70589170	+
chr1	71868624	-
chr1	77554666	-
chr1	77096668	+
chr1	77042891	+
chr1	90185093	+
chr1	87046431	+
chr1	85784167	-
chr1	95428825	+
chr1	94352589	-
chr1	93307720	-
chr1	108024474	+
chr1	111136201	-
chr1	113243748	-
chr1	114239823	-
chr1	112256100	+
chr1	110138451	+
chr1	118503048	+
chr1	120454175	-
chr1	120477735	-
chr1	144828809	+
chr1	145764205	+
chr1	149912231	-
chr1	156219014	-
chr1	154134289	-
chr1	154127779	-
chr1	155183615	-
chr1	165679198	+
chr1	164821059	+
chr1	161489359	+
chr1	175117201	+
chr1	171033905	+
chr1	170967945	+
chr1	172381856	+
chr1	173010359	-
chr1	183523327	+
chr1	179324452	+
chr1	177251557	+
chr1	182529731	+
chr1	180257351	-
chr1	178448647	+
chr1	186640943	-
chr1	198291547	+
chr1	197122813	-
chr1	206637782	+
chr1	202557696	+
chr1	202407369	+
chr1	206629504	+
chr1	216676587	-
chr1	210849637	+
chr1	215796235	-
chr1	212859758	-
chr1	220141941	-
chr1	225586995	+
chr1	220292776	+
chr1	231727037	-
chr1	231838306	+
chr1	231954989	+
